1556915400000,23.55930000,23.74730000,23.53260000,23.67990000,50950.30000000,1556917199999,1206314.39528400,1269,23732.41000000,561740.20661400,0
1556917200000,23.67990000,23.75000000,23.67000000,23.73880000,53267.54000000,1556918999999,1263602.92622300,674,24085.74000000,571359.12356800,0
1556919000000,23.74170000,23.75400000,23.66520000,23.71400000,50227.12000000,1556920799999,1191636.03417600,740,23724.10000000,562786.41821600,0
1556920800000,23.70890000,23.75720000,23.61370000,23.64200000,52230.11000000,1556922599999,1237681.36381300,988,29125.85000000,690192.93872700,0
1556922600000,23.63540000,23.80000000,23.55990000,23.77250000,87145.50000000,1556924399999,2062463.40212600,1480,52462.04000000,1241988.34067500,0
1556924400000,23.78910000,23.84060000,23.74430000,23.83630000,93591.33000000,1556926199999,2228840.98699900,1052,49061.51000000,1168403.08688000,0
1556926200000,23.83620000,23.84560000,23.68610000,23.69990000,70615.67000000,1556927999999,1680707.02166100,1048,39524.75000000,940290.94850600,0
1556928000000,23.69990000,23.79680000,23.56080000,23.57210000,40961.28000000,1556929799999,969876.86723700,2066,24304.76000000,575788.49189900,0
1556929800000,23.57220000,23.61670000,23.40000000,23.48680000,65057.82000000,1556931599999,1528666.67691900,3355,27194.47000000,638943.17843500,0
1556931600000,23.48670000,23.58800000,23.45150000,23.56510000,27102.64000000,1556933399999,637482.29843500,960,12545.42000000,295088.84562000,0
1556933400000,23.56280000,23.58250000,23.41000000,23.49270000,44016.94000000,1556935199999,1033221.41703700,1625,17996.07000000,422424.68047800,0
1556935200000,23.49270000,23.62650000,23.40910000,23.51640000,41176.03000000,1556936999999,968435.60791100,1630,20167.74000000,474370.46677900,0
1556937000000,23.51330000,23.58120000,23.47400000,23.53670000,25563.26000000,1556938799999,601420.39001500,872,12968.46000000,305126.13147000,0
1556938800000,23.55400000,23.58800000,23.52750000,23.52750000,26952.33000000,1556940599999,635095.16602400,632,11316.54000000,266685.31279900,0
1556940600000,23.53590000,23.57950000,23.42100000,23.45000000,37490.87000000,1556942399999,880827.60560700,1370,18563.41000000,436097.70923800,0
1556942400000,23.45590000,23.46080000,23.13400000,23.26730000,99728.52000000,1556944199999,2322362.71000000,3257,36461.23000000,848737.44992200,0
1556944200000,23.26010000,23.28000000,23.17710000,23.17990000,38573.95000000,1556945999999,896061.85684300,925,18732.18000000,435135.62787600,0
1556946000000,23.17960000,23.17960000,23.07000000,23.09000000,54194.22000000,1556947799999,1252634.17019100,1522,25118.42000000,580625.54973600,0
1556947800000,23.09000000,23.13000000,23.05860000,23.12980000,49725.51000000,1556949599999,1148841.36613900,1082,25372.10000000,586187.17512900,0
1556949600000,23.12950000,23.27690000,23.10000000,23.25700000,53642.80000000,1556951399999,1243723.44206000,2332,31731.53000000,735367.94645200,0
1556951400000,23.25700000,23.30420000,23.17980000,23.21300000,27628.54000000,1556953199999,641961.65365200,878,14169.31000000,329250.07751300,0
1556953200000,23.20800000,23.23450000,23.10000000,23.16300000,27512.16000000,1556954999999,637676.11914100,1066,12949.07000000,300198.34094100,0
1556955000000,23.15440000,23.21000000,23.10000000,23.18540000,37422.64000000,1556956799999,866974.58056300,902,16390.12000000,379775.09702000,0
1556956800000,23.18890000,23.18980000,23.13060000,23.17010000,25484.97000000,1556958599999,590175.91137300,633,16143.55000000,373840.33736400,0
1556958600000,23.17710000,23.18100000,23.11110000,23.12130000,29974.16000000,1556960399999,693661.93403000,733,16223.69000000,375404.78148600,0
1556960400000,23.12120000,23.18520000,23.11570000,23.12950000,26173.62000000,1556962199999,606030.35886000,555,14851.21000000,343916.56645200,0
1556962200000,23.12940000,23.27550000,23.11010000,23.25680000,33873.94000000,1556963999999,786190.63790700,1173,20101.47000000,466621.21249700,0
1556964000000,23.25840000,23.27550000,22.82000000,23.00790000,81258.32000000,1556965799999,1868421.89727900,3690,31276.58000000,719504.52996800,0
1556965800000,23.02260000,23.03590000,22.80000000,22.84610000,30217.63000000,1556967599999,691820.03720600,1447,14231.55000000,325949.73726300,0
1556967600000,22.85120000,22.86280000,22.70700000,22.75620000,43573.70000000,1556969399999,992823.67399500,1777,24447.40000000,557334.03846200,0
1556969400000,22.76290000,23.11940000,22.56660000,23.07620000,80954.47000000,1556971199999,1855693.89376400,3529,51118.24000000,1174071.59366300,0
1556971200000,23.07400000,23.19650000,22.96430000,23.17040000,79925.95000000,1556972999999,1846156.52693200,1926,63387.41000000,1464425.10792500,0
1556973000000,23.17030000,23.22650000,22.91900000,23.04770000,45043.27000000,1556974799999,1040597.30340400,3436,28646.77000000,662381.28152400,0
1556974800000,23.04970000,23.06560000,22.68520000,22.68520000,28641.87000000,1556976599999,654959.30685600,2274,10235.45000000,234248.14893000,0
1556976600000,22.68520000,22.83240000,22.30000000,22.44930000,108484.67000000,1556978399999,2441268.16863700,5189,42466.00000000,955263.83203600,0
